cum_pct_facilities,cum_pct_measure,measure,GROUP
0.133104500381388,0,N_VIOLATIONS,electric
0.13348588863463,0,N_VIOLATIONS,electric
0.133867276887872,0,N_VIOLATIONS,electric
0.134248665141114,0,N_VIOLATIONS,electric
0.134630053394355,0,N_VIOLATIONS,electric
0.135011441647597,0,N_VIOLATIONS,electric
0.135392829900839,0,N_VIOLATIONS,electric
0.135774218154081,0,N_VIOLATIONS,electric
0.136155606407323,0,N_VIOLATIONS,electric
0.136536994660564,0,N_VIOLATIONS,electric
0.136918382913806,0,N_VIOLATIONS,electric
0.137299771167048,0,N_VIOLATIONS,electric
0.13768115942029,0,N_VIOLATIONS,electric
0.138062547673532,0,N_VIOLATIONS,electric
0.138443935926773,0,N_VIOLATIONS,electric
0.138825324180015,0,N_VIOLATIONS,electric
0.139206712433257,0,N_VIOLATIONS,electric
0.139588100686499,0,N_VIOLATIONS,electric
0.139969488939741,0,N_VIOLATIONS,electric
0.140350877192982,0,N_VIOLATIONS,electric
0.140732265446224,0,N_VIOLATIONS,electric
0.141113653699466,0,N_VIOLATIONS,electric
0.141495041952708,0,N_VIOLATIONS,electric
0.14187643020595,0,N_VIOLATIONS,electric
0.142257818459191,0,N_VIOLATIONS,electric
0.142639206712433,0,N_VIOLATIONS,electric
0.143020594965675,0,N_VIOLATIONS,electric
0.143401983218917,0,N_VIOLATIONS,electric
0.143783371472159,0,N_VIOLATIONS,electric
0.1441647597254,0,N_VIOLATIONS,electric
0.144546147978642,0,N_VIOLATIONS,electric
0.144927536231884,0,N_VIOLATIONS,electric
0.145308924485126,0,N_VIOLATIONS,electric
0.145690312738368,0,N_VIOLATIONS,electric
0.146071700991609,0,N_VIOLATIONS,electric
0.146453089244851,0,N_VIOLATIONS,electric
0.146834477498093,0,N_VIOLATIONS,electric
0.147215865751335,0,N_VIOLATIONS,electric
0.147597254004577,0,N_VIOLATIONS,electric
0.147978642257818,0,N_VIOLATIONS,electric
0.14836003051106,0,N_VIOLATIONS,electric
0.148741418764302,0,N_VIOLATIONS,electric
0.149122807017544,0,N_VIOLATIONS,electric
0.149504195270786,0,N_VIOLATIONS,electric
0.149885583524027,0,N_VIOLATIONS,electric
0.150266971777269,0,N_VIOLATIONS,electric
0.150648360030511,0,N_VIOLATIONS,electric
0.151029748283753,0,N_VIOLATIONS,electric
0.151411136536995,0,N_VIOLATIONS,electric
0.151792524790236,0,N_VIOLATIONS,electric
0.152173913043478,0,N_VIOLATIONS,electric
0.15255530129672,0,N_VIOLATIONS,electric
0.152936689549962,0,N_VIOLATIONS,electric
0.153318077803204,0,N_VIOLATIONS,electric
0.153699466056445,0,N_VIOLATIONS,electric
0.154080854309687,0,N_VIOLATIONS,electric
0.154462242562929,0,N_VIOLATIONS,electric
0.154843630816171,0,N_VIOLATIONS,electric
0.155225019069413,0,N_VIOLATIONS,electric
0.155606407322654,0,N_VIOLATIONS,electric
0.155987795575896,0,N_VIOLATIONS,electric
0.156369183829138,0,N_VIOLATIONS,electric
0.15675057208238,0,N_VIOLATIONS,electric
0.157131960335622,0,N_VIOLATIONS,electric
0.157513348588863,0,N_VIOLATIONS,electric
0.157894736842105,0,N_VIOLATIONS,electric
0.158276125095347,0,N_VIOLATIONS,electric
0.158657513348589,0,N_VIOLATIONS,electric
0.159038901601831,0,N_VIOLATIONS,electric
0.159420289855072,0,N_VIOLATIONS,electric
0.159801678108314,0,N_VIOLATIONS,electric
0.160183066361556,0,N_VIOLATIONS,electric
0.160564454614798,0,N_VIOLATIONS,electric
0.16094584286804,0,N_VIOLATIONS,electric
0.161327231121281,0,N_VIOLATIONS,electric
0.161708619374523,0,N_VIOLATIONS,electric
0.162090007627765,0,N_VIOLATIONS,electric
0.162471395881007,0,N_VIOLATIONS,electric
0.162852784134249,0,N_VIOLATIONS,electric
0.16323417238749,0,N_VIOLATIONS,electric
0.163615560640732,0,N_VIOLATIONS,electric
0.163996948893974,0,N_VIOLATIONS,electric
0.164378337147216,0,N_VIOLATIONS,electric
0.164759725400458,0,N_VIOLATIONS,electric
0.165141113653699,0,N_VIOLATIONS,electric
0.165522501906941,0,N_VIOLATIONS,electric
0.165903890160183,0,N_VIOLATIONS,electric
0.166285278413425,0,N_VIOLATIONS,electric
0.166666666666667,0,N_VIOLATIONS,electric
0.167048054919908,0,N_VIOLATIONS,electric
0.16742944317315,0,N_VIOLATIONS,electric
0.167810831426392,0,N_VIOLATIONS,electric
0.168192219679634,0,N_VIOLATIONS,electric
0.168573607932876,0,N_VIOLATIONS,electric
0.168954996186117,0,N_VIOLATIONS,electric
0.169336384439359,0,N_VIOLATIONS,electric
0.169717772692601,0,N_VIOLATIONS,electric
0.170099160945843,0,N_VIOLATIONS,electric
0.170480549199085,0,N_VIOLATIONS,electric
0.170861937452326,0,N_VIOLATIONS,electric
0.171243325705568,0,N_VIOLATIONS,electric
0.17162471395881,0,N_VIOLATIONS,electric
0.172006102212052,0,N_VIOLATIONS,electric
0.172387490465294,0,N_VIOLATIONS,electric
0.172768878718535,0,N_VIOLATIONS,electric
0.173150266971777,0,N_VIOLATIONS,electric
0.173531655225019,0,N_VIOLATIONS,electric
0.173913043478261,0,N_VIOLATIONS,electric
0.174294431731503,0,N_VIOLATIONS,electric
0.174675819984744,0,N_VIOLATIONS,electric
0.175057208237986,0,N_VIOLATIONS,electric
0.175438596491228,0,N_VIOLATIONS,electric
0.17581998474447,0,N_VIOLATIONS,electric
0.176201372997712,0,N_VIOLATIONS,electric
0.176582761250953,0,N_VIOLATIONS,electric
0.176964149504195,0,N_VIOLATIONS,electric
0.177345537757437,0,N_VIOLATIONS,electric
0.177726926010679,0,N_VIOLATIONS,electric
0.178108314263921,0,N_VIOLATIONS,electric
0.178489702517162,0,N_VIOLATIONS,electric
0.178871090770404,0,N_VIOLATIONS,electric
0.179252479023646,0,N_VIOLATIONS,electric
0.179633867276888,0,N_VIOLATIONS,electric
0.18001525553013,0,N_VIOLATIONS,electric
0.180396643783371,0,N_VIOLATIONS,electric
0.180778032036613,0,N_VIOLATIONS,electric
0.181159420289855,0,N_VIOLATIONS,electric
0.181540808543097,0,N_VIOLATIONS,electric
0.181922196796339,0,N_VIOLATIONS,electric
0.18230358504958,0,N_VIOLATIONS,electric
0.182684973302822,0,N_VIOLATIONS,electric
0.183066361556064,0,N_VIOLATIONS,electric
0.183447749809306,0,N_VIOLATIONS,electric
0.183829138062548,0,N_VIOLATIONS,electric
0.184210526315789,0,N_VIOLATIONS,electric
0.184591914569031,0,N_VIOLATIONS,electric
0.184973302822273,0,N_VIOLATIONS,electric
0.185354691075515,0,N_VIOLATIONS,electric
0.185736079328757,0,N_VIOLATIONS,electric
0.186117467581999,0,N_VIOLATIONS,electric
0.18649885583524,0,N_VIOLATIONS,electric
0.186880244088482,0,N_VIOLATIONS,electric
0.187261632341724,0,N_VIOLATIONS,electric
0.187643020594966,0,N_VIOLATIONS,electric
0.188024408848207,0,N_VIOLATIONS,electric
0.188405797101449,0,N_VIOLATIONS,electric
0.188787185354691,0,N_VIOLATIONS,electric
0.189168573607933,0,N_VIOLATIONS,electric
0.189549961861175,0,N_VIOLATIONS,electric
0.189931350114416,0,N_VIOLATIONS,electric
0.190312738367658,0,N_VIOLATIONS,electric
0.1906941266209,0,N_VIOLATIONS,electric
0.191075514874142,0,N_VIOLATIONS,electric
0.191456903127384,0,N_VIOLATIONS,electric
0.191838291380625,0,N_VIOLATIONS,electric
0.192219679633867,0,N_VIOLATIONS,electric
0.192601067887109,0,N_VIOLATIONS,electric
0.192982456140351,0,N_VIOLATIONS,electric
0.193363844393593,0,N_VIOLATIONS,electric
0.193745232646834,0,N_VIOLATIONS,electric
0.194126620900076,0,N_VIOLATIONS,electric
0.194508009153318,0,N_VIOLATIONS,electric
0.19488939740656,0,N_VIOLATIONS,electric
0.195270785659802,0,N_VIOLATIONS,electric
0.195652173913043,0,N_VIOLATIONS,electric
0.196033562166285,0,N_VIOLATIONS,electric
0.196414950419527,0,N_VIOLATIONS,electric
0.196796338672769,0,N_VIOLATIONS,electric
0.197177726926011,0,N_VIOLATIONS,electric
0.197559115179252,0,N_VIOLATIONS,electric
0.197940503432494,0,N_VIOLATIONS,electric
0.198321891685736,0,N_VIOLATIONS,electric
0.198703279938978,0,N_VIOLATIONS,electric
0.19908466819222,0,N_VIOLATIONS,electric
0.199466056445461,0,N_VIOLATIONS,electric
0.199847444698703,0,N_VIOLATIONS,electric
0.200228832951945,0,N_VIOLATIONS,electric
0.200610221205187,0,N_VIOLATIONS,electric
0.200991609458429,0,N_VIOLATIONS,electric
0.20137299771167,0,N_VIOLATIONS,electric
0.201754385964912,0,N_VIOLATIONS,electric
0.202135774218154,0,N_VIOLATIONS,electric
0.202517162471396,0,N_VIOLATIONS,electric
0.202898550724638,0,N_VIOLATIONS,electric
0.203279938977879,0,N_VIOLATIONS,electric
0.203661327231121,0,N_VIOLATIONS,electric
0.204042715484363,0,N_VIOLATIONS,electric
0.204424103737605,0,N_VIOLATIONS,electric
0.204805491990847,0,N_VIOLATIONS,electric
0.205186880244089,0,N_VIOLATIONS,electric
0.20556826849733,0,N_VIOLATIONS,electric
0.205949656750572,0,N_VIOLATIONS,electric
0.206331045003814,0,N_VIOLATIONS,electric
0.206712433257056,0,N_VIOLATIONS,electric
0.207093821510298,0,N_VIOLATIONS,electric
0.207475209763539,0,N_VIOLATIONS,electric
0.207856598016781,0,N_VIOLATIONS,electric
0.208237986270023,0,N_VIOLATIONS,electric
0.208619374523265,0,N_VIOLATIONS,electric
0.209000762776506,0,N_VIOLATIONS,electric
0.209382151029748,0,N_VIOLATIONS,electric
0.20976353928299,0,N_VIOLATIONS,electric
0.210144927536232,0,N_VIOLATIONS,electric
0.210526315789474,0,N_VIOLATIONS,electric
0.210907704042715,0,N_VIOLATIONS,electric
0.211289092295957,0,N_VIOLATIONS,electric
0.211670480549199,0,N_VIOLATIONS,electric
0.212051868802441,0,N_VIOLATIONS,electric
0.212433257055683,0,N_VIOLATIONS,electric
0.212814645308925,0,N_VIOLATIONS,electric
0.213196033562166,0,N_VIOLATIONS,electric
0.213577421815408,0,N_VIOLATIONS,electric
0.21395881006865,0,N_VIOLATIONS,electric
0.214340198321892,0,N_VIOLATIONS,electric
0.214721586575133,0,N_VIOLATIONS,electric
0.215102974828375,0,N_VIOLATIONS,electric
0.215484363081617,0,N_VIOLATIONS,electric
0.215865751334859,0,N_VIOLATIONS,electric
0.216247139588101,0,N_VIOLATIONS,electric
0.216628527841343,0,N_VIOLATIONS,electric
0.217009916094584,0,N_VIOLATIONS,electric
